379363031336055|06|2030|0000
379363031323780|01|2025|0000
379363031372449|06|2025|0000
379363031380269|12|2024|0000
379363031313880|12|2027|0000
379363031317048|01|2026|0000
379363031337848|01|2031|0000
379363031392504|07|2028|0000
379363031395689|02|2025|0000
379363031352169|09|2030|0000
379363031333466|11|2026|0000
379363031326858|07|2030|0000
379363031357143|02|2031|0000
379363031330264|02|2032|0000
379363031344869|11|2024|0000
379363031315935|01|2027|0000
379363031348522|12|2024|0000
379363031330132|03|2030|0000
379363031384824|06|2031|0000
379363031374320|12|2024|0000
379363031338408|10|2024|0000
379363031392181|05|2025|0000
379363031341253|09|2024|0000
379363031359628|09|2024|0000
379363031372233|08|2028|0000
379363031384477|05|2025|0000
379363031325090|02|2027|0000
379363031347912|06|2026|0000
379363031339802|07|2025|0000
379363031389674|07|2029|0000
379363031307734|12|2024|0000
379363031303121|06|2029|0000
379363031384535|01|2031|0000
379363031362366|06|2028|0000
379363031316354|06|2031|0000
379363031310613|05|2028|0000
379363031322618|02|2031|0000
379363031329811|07|2026|0000
379363031381838|06|2028|0000
379363031326098|12|2024|0000
379363031303485|09|2025|0000
379363031394633|12|2031|0000
379363031369510|06|2026|0000
379363031306553|01|2030|0000
379363031379279|09|2026|0000
379363031335420|01|2026|0000
379363031397495|01|2025|0000
379363031363828|07|2026|0000
379363031349827|07|2030|0000
379363031388460|09|2029|0000
379363031382570|11|2032|0000
379363031362879|09|2030|0000
379363031354900|12|2024|0000
379363031345858|12|2024|0000
379363031357333|02|2031|0000
379363031381069|04|2029|0000
379363031334811|08|2028|0000
379363031355519|09|2031|0000
379363031367324|08|2032|0000
379363031306108|11|2025|0000
379363031341527|12|2030|0000
379363031385383|04|2025|0000
379363031393759|08|2026|0000
379363031314789|02|2025|0000
379363031397651|11|2028|0000
379363031355311|10|2029|0000
379363031317329|11|2024|0000
379363031371383|06|2026|0000
379363031358851|08|2028|0000
379363031369676|09|2025|0000
379363031369627|10|2032|0000
379363031326205|10|2024|0000
379363031399962|11|2026|0000
379363031350403|09|2024|0000
379363031384394|01|2027|0000
379363031325330|06|2031|0000
379363031386936|03|2030|0000
379363031366490|04|2026|0000
379363031370385|06|2030|0000
379363031391043|05|2028|0000
379363031358844|10|2028|0000
379363031359800|11|2024|0000
379363031362804|12|2024|0000
379363031343127|08|2030|0000
379363031362812|02|2032|0000
379363031375319|02|2029|0000
379363031324135|07|2028|0000
379363031311652|02|2027|0000
379363031347276|09|2025|0000
379363031344505|09|2025|0000
